"match_id","time","home_fault","card","away_fault"
199753,"45+2","Yilmaz B.","yellow card",""
199753,"76","","yellow card","Belozoglu E."
199852,"44","","yellow card","Azpilicueta C."
199853,"51","Mendes P.","yellow card",""
199853,"63","Mollet F.","yellow card",""
199853,"86","","yellow card","Jullien C."
199854,"43","Traore H.","yellow card",""
199854,"51","","yellow card","Lees Melou P."
199854,"61","Mexer E.","yellow card",""
199855,"3","Kolodziejczak T.","yellow card",""
199855,"46","Cabella R.","yellow card",""
199856,"36","","red card","Bernat J."
199856,"45+1","Mendes T.","yellow card",""
199856,"45+6","","yellow card","Mbappe K."
199856,"77","","yellow card","Draxler J."
199856,"81","","yellow card","Verratti M."
199857,"34","Demirbay K.","yellow card",""
199858,"20","Ayhan K.","yellow card",""
199859,"41","Fernandes G.","yellow card",""
199859,"45+1","","yellow card","Gregoritsch M."
199859,"47","Fernandes G.","red card",""
199859,"69","Rebic A.","yellow card",""
199860,"1","","yellow card","Barella N."
199860,"2","Rincon T.","yellow card",""
199860,"20","","yellow card","Farago P."
199860,"45","Berenguer A.","yellow card",""
199860,"45+2","","yellow card","Padoin S."
199860,"51","","yellow card","Pellegrini Lu."
199860,"57","","yellow card","Pisacane F."
199860,"73","Zaza S.","red card",""
199860,"82","","red card","Pellegrini Lu."
199860,"90+6","","red card","Barella N."
199861,"28","","yellow card","Dijks M."
199861,"74","Muriel L.","yellow card",""
199861,"76","","yellow card","Palacio R."
199861,"83","","yellow card","Santander F."
199861,"90+3","Veretout J.","yellow card",""
199862,"8","","yellow card","Criscito D."
199862,"30","Linetty K.","yellow card",""
199862,"51","","red card","Biraschi D."
199862,"60","","yellow card","Pandev G."
199862,"66","","yellow card","Romero C."
199862,"79","","yellow card","Veloso M."
199862,"87","","yellow card","Lerager L."
199862,"90+1","Gabbiadini M.","yellow card",""
199863,"53","Matri A.","yellow card",""
199863,"75","","yellow card","Scozzarella M."
199863,"86","Ferrari G.","yellow card",""
199863,"90","","yellow card","Dimarco F."
199863,"90+3","Sensi S.","yellow card",""
199870,"18","Tuhami A. M.","yellow card",""
199870,"40","","yellow card","Olivera M."
199870,"62","","red card","Olivera M."
199870,"71","Rubio W.","yellow card",""
199870,"71","","yellow card","Suarez D."
199870,"78","Plano O.","yellow card",""
199870,"80","","yellow card","Arambarri M."
199870,"88","Alcaraz R.","yellow card",""
199872,"33","","yellow card","De Blasis P."
199872,"39","Llorente D.","yellow card",""
199872,"55","","yellow card","Jordan J."
199872,"88","Pardo R.","yellow card",""
199874,"33","Soler C.","yellow card",""
199874,"81","","yellow card","Mayoral B."
199874,"83","Lee Kangin","yellow card",""
199874,"89","","yellow card","Cabaco E."
200854,"90+1","","yellow card","Kitsiou S."
200855,"43","Chico","red card",""
200855,"45+3","","yellow card","Popov S."
200855,"58","Amilton","yellow card",""
200855,"64","Angelo D.","yellow card",""
200855,"90+2","","yellow card","Sadiku L."
200856,"24","","yellow card","Gulselam C."
200856,"33","","red card","Gulselam C."
200856,"45+5","","yellow card","Villafanez L."
200856,"50","","yellow card","Baiano"
200856,"82","Kas E.","red card",""
200856,"85","Yildirim M.","yellow card",""
200856,"86","","yellow card","Tzavellas G."
200857,"18","","yellow card","Belhanda Y."
200857,"21","Topal M.","yellow card",""
200857,"35","Moses V.","yellow card",""
200857,"45","Kaldirim H. A.","red card",""
200857,"45+8","Valbuena M.","yellow card",""
200857,"52","","yellow card","Mariano"
200857,"58","Arslan T.","yellow card",""
200857,"70","","yellow card","Onyekuru H."
200857,"90+4","Soldado R.","yellow card",""
200857,"90+9","","yellow card","Gumus S."
200965,"11","Deeney T.","red card",""
200965,"54","Capoue E.","yellow card",""
200965,"86","Hughes W.","yellow card",""
200967,"48","","yellow card","Carvajal D."
200967,"61","","yellow card","Asensio M."
200967,"67","","yellow card","Valverde F."
201082,"17","","yellow card","Yavru Z."
201082,"63","Bassan E.","yellow card",""
201082,"67","","yellow card","Serginho"
201083,"28","Traore H.","yellow card",""
201083,"63","","yellow card","Paixao M."
201083,"69","Ozturk E.","yellow card",""
201083,"70","Koc S.","yellow card",""
201083,"71","","yellow card","Cansev G."
201083,"84","","yellow card","Putsila A."
201083,"86","Traore H.","red card",""
201083,"90","Kanak K.","yellow card",""
201084,"53","Hatipoglu H.","yellow card",""
201084,"75","Hatipoglu H.","red card",""
201084,"88","","yellow card","Altintas E."
180565,"28","Luiz Felipe","yellow card",""
180565,"79","Lucas Leiva","yellow card",""
183820,"55","","yellow card","Kimpembe P."
183820,"73","","yellow card","Draxler J."
183820,"79","","yellow card","Dagba C."
183820,"90+4","Dupe M.","yellow card",""
201241,"41","","yellow card","Sissoko M."
201241,"48","","yellow card","Son Heung-Min"
201241,"54","","yellow card","Rose D."
201241,"77","","yellow card","Wanyama V."
201483,"25","","yellow card","Raba"
201483,"34","","yellow card","Alfonso"
201483,"54","","yellow card","Mori R."
201483,"61","","yellow card","Ratiu A."
201483,"88","Coquelin F.","yellow card",""
201821,"37","","yellow card","Andre B."
201821,"38","","yellow card","Grenier C."
201821,"57","","yellow card","Sarr I."
201821,"70","Jeannot B.","yellow card",""
201821,"77","","yellow card","Niang M."
201821,"79","Aguerd N.","yellow card",""
201822,"58","","yellow card","Mangani T."
201822,"64","","yellow card","Kanga Aka W."
201824,"54","Calleri J.","yellow card",""
201824,"63","Marin A.","yellow card",""
201824,"69","","yellow card","Fernandez J."
201824,"73","","yellow card","Calero F."
201824,"80","","yellow card","Michel"
201824,"81","Guidetti J.","yellow card",""
201824,"82","","yellow card","Antonito"
201824,"85","","yellow card","Unal E."
201934,"27","","yellow card","Canos S."
201934,"35","","red card","Dalsgaard H."
201934,"67","Elliott T.","yellow card",""
201934,"67","","yellow card","Marcondes E."
201934,"82","","yellow card","Sawyers R."
201935,"38","Gardner G.","yellow card",""
201935,"45+2","","yellow card","Bryson C."
201935,"48","","yellow card","Waghorn M."
201935,"56","Jutkiewicz L.","yellow card",""
201935,"66","","yellow card","Cole A."
201935,"90+2","Adams C.","yellow card",""
201937,"14","","red card","Kipre C."
201937,"45+1","Klich M.","yellow card",""
201937,"58","Ayling L.","yellow card",""
201937,"69","","yellow card","Evans L."
201937,"71","Berardi G.","yellow card",""
201937,"90+2","","yellow card","Walton C."
201937,"90+6","","yellow card","Powell N."
201938,"81","Clayton A.","yellow card",""
201938,"82","","yellow card","Batth D."
201940,"31","","yellow card","Dack B."
201940,"59","Luongo M.","yellow card",""
201940,"81","Osayi-Samuel B.","yellow card",""
201940,"83","","yellow card","Rothwell J."
201940,"90+3","Wells N.","yellow card",""
201940,"90+7","","yellow card","Leutwiler J."
202228,"86","","yellow card","Wanyama V."
202228,"90+3","","yellow card","Vertonghen J."
202228,"90+3","Sterling R.","yellow card",""
202231,"49","Snodgrass R.","yellow card",""
202231,"70","Rice D.","yellow card",""
202232,"32","","yellow card","Stephens D."
202233,"23","","yellow card","Ward-Prowse J."
202233,"62","","yellow card","Romeu O."
202236,"16","","yellow card","Kounde J."
202236,"28","","yellow card","Jovanovic V."
202236,"41","","yellow card","Kamano F."
202236,"83","","yellow card","De Preville N."
202237,"30","Goncalves A.","yellow card",""
202237,"46","","yellow card","Mendes P."
202237,"52","","yellow card","Oyongo A."
202237,"83","Martin J.","yellow card",""
202240,"28","","yellow card","Veljkovic M."
202240,"58","","red card","Veljkovic M."
202241,"52","","yellow card","Raman B."
202241,"56","","yellow card","Ayhan K."
202241,"65","","yellow card","Kownacki D."
202242,"75","","yellow card","Haidara A."
202242,"86","","yellow card","Poulsen Y."
202243,"21","","yellow card","Hubner B."
202243,"28","Embolo B.","yellow card",""
202243,"31","","yellow card","Demirbay K."
202243,"42","Caligiuri D.","yellow card",""
202243,"83","","yellow card","Amiri N."
202244,"82","","yellow card","Biglia L."
202245,"41","","yellow card","Murru N."
202245,"48","","yellow card","Sala J."
202245,"52","Soriano R.","yellow card",""
202245,"53","","yellow card","Andersen J."
202245,"58","Orsolini R.","yellow card",""
202245,"68","","yellow card","Tonelli L."
202248,"9","Lerager L.","yellow card",""
202248,"20","","yellow card","N'Koulou N."
202248,"51","Rolon E.","yellow card",""
202248,"55","Veloso M.","yellow card",""
202248,"78","","yellow card","Moretti E."
202248,"82","","yellow card","Baselli D."
202248,"88","","yellow card","Parigini V."
202248,"89","Radovanovic I.","yellow card",""
202250,"14","Mandragora R.","yellow card",""
202250,"25","","yellow card","Demiral M."
202250,"28","Sandro","yellow card",""
202250,"71","Larsen J.","yellow card",""
202250,"79","","yellow card","Locatelli M."
202251,"80","","yellow card","Gerson"
202252,"62","Vecino M.","yellow card",""
202252,"76","","yellow card","Cristante B."
202252,"84","","yellow card","Zaniolo N."
202259,"45","Jordan J.","yellow card",""
202259,"62","Cote","yellow card",""
202259,"69","Enrich S.","yellow card",""
202259,"90","","yellow card","Morata A."
202261,"15","","yellow card","Merino M."
203131,"45","","yellow card","Sismanoglu O."
203131,"61","Novak F.","yellow card",""
203131,"70","","yellow card","Akbas M."
203131,"76","","red card","Akbas M."
203131,"90+3","Pereira J.","yellow card",""
203132,"8","","yellow card","Bulut U."
203132,"19","Akbaba E.","yellow card",""
203132,"30","","yellow card","Lopes T."
203132,"38","","red card","Lopes T."
203132,"60","","yellow card","Kravets A."
203132,"77","Ndiaye B.","yellow card",""
203132,"85","Feghouli S.","yellow card",""
203132,"90+2","","yellow card","Kucher O."
203135,"2","","yellow card","Aslantas H."
203135,"18","","red card","Aslantas H."
203135,"31","Appindangoye A.","yellow card",""
203135,"35","Appindangoye A.","red card",""
203135,"45","Altintas E.","yellow card",""
203135,"57","","yellow card","Yildirim M."
203192,"23","Gueye I.","yellow card",""
203192,"68","","yellow card","McTominay S."
203193,"16","Mavropanos K.","yellow card",""
203193,"63","Ozil M.","yellow card",""
203193,"68","Guendouzi M.","yellow card",""
203193,"81","","yellow card","Ward J."
203193,"85","Mustafi S.","yellow card",""
203195,"4","","yellow card","Pieters E."
203195,"25","Pallois N.","yellow card",""
203195,"69","","yellow card","Blin A."
203195,"69","","yellow card","Mendoza S."
203195,"87","Toure A.","yellow card",""
203196,"17","","yellow card","Celik Z."
203196,"23","Sidibe K.","yellow card",""
203196,"41","Gradel M.","yellow card",""
203196,"53","","yellow card","Soumare B."
203196,"85","","yellow card","Mendes T."
203197,"61","Foket T.","yellow card",""
203197,"79","Chavalerin X.","yellow card",""
203197,"90+2","Cafaro M.","yellow card",""
203198,"30","","yellow card","Glik K."
203199,"59","Haberer J.","yellow card",""
203199,"87","Stenzel P.","yellow card",""
203204,"30","Rochina R.","yellow card",""
203204,"43","Chema","yellow card",""
203204,"70","","yellow card","Sanchez V."
203204,"74","Rochina R.","red card",""
203204,"82","Morales J.","yellow card",""
203205,"23","","yellow card","Amadou I."
203205,"30","","yellow card","Banega E."
203205,"32","","yellow card","Mercado G."
203205,"33","","yellow card","Vazquez F."
203205,"33","","yellow card","Escudero S."
203205,"38","Mata J.","yellow card",""
203205,"45+3","","red card","Escudero S."
203205,"50","Gonzalez B.","yellow card",""
203205,"51","Cabrera L.","yellow card",""
203205,"71","Dakonam D.","red card",""
203206,"3","","yellow card","Cordoba I."
203206,"15","","yellow card","Berchiche Y."
203206,"45","","yellow card","Garcia R."
203206,"53","","yellow card","Martinez I."
203206,"69","Kroos T.","yellow card",""
203206,"82","Navas K.","yellow card",""
203207,"90","","yellow card","Omeruo K."
203207,"90","Fernandez A.","yellow card",""
203207,"90+1","Caseres S.","yellow card",""
203208,"45","Guardado A.","yellow card",""
203208,"55","Junior F.","yellow card",""
203208,"58","Feddal Z.","yellow card",""
203208,"62","","yellow card","Rodrigo"
203208,"73","Lo Celso G.","yellow card",""
203208,"83","","red card","Rodrigo"
203679,"53","Kubalas A.","yellow card",""
203679,"74","","yellow card","Jevtovic M."
203679,"89","","yellow card","Hurtado C."
203680,"55","","yellow card","Azubuike O."
203680,"78","","yellow card","Boldrin F."
203680,"84","","yellow card","Umar A."
203680,"90+5","","yellow card","Cagiran M."
203681,"37","","yellow card","Koybasi I."
203684,"10","","yellow card","Abdioglu Y."
203684,"39","Aynaoglu O.","yellow card",""
203684,"55","Tavares H.","yellow card",""
203684,"82","","yellow card","Nimaga B."
203685,"42","","yellow card","Ozturk E."
203798,"32","","yellow card","Heaton T."
203798,"90+2","Pedro","yellow card",""
203798,"90+4","Kovacic M.","yellow card",""
203799,"41","","yellow card","Jovic L."
203799,"48","","yellow card","Rode S."
203799,"55","Arnold M.","yellow card",""
203799,"71","Tisserand M.","yellow card",""
203799,"85","","yellow card","Paciencia G."
203800,"1","","yellow card","Mancini G."
203800,"29","Hysaj E.","yellow card",""
203800,"71","Koulibaly K.","yellow card",""
203800,"82","Ruiz F.","yellow card",""
203854,"42","","yellow card","Wszolek P."
203854,"54","","yellow card","Scowen J."
203854,"67","","yellow card","Luongo M."
203854,"90+9","Bennett M.","yellow card",""
203857,"38","","yellow card","Shotton R."
203857,"45+1","Cash M.","yellow card",""
203858,"79","","yellow card","Harper R."
203858,"84","McCleary G.","yellow card",""
203858,"90+4","Yiadom A.","yellow card",""
203860,"25","","yellow card","Diedhiou F."
203860,"69","Joao L.","yellow card",""
203860,"78","","yellow card","Weimann A."
203862,"13","","yellow card","Nmecha L."
203862,"34","","red card","Ledson R."
203862,"44","Morsy S.","yellow card",""
203862,"76","","yellow card","Maguire S."
203863,"73","Maupay N.","yellow card",""
203863,"76","Ngoyo E.","yellow card",""
203863,"78","","yellow card","Klich M."
203863,"79","Watkins O.","yellow card",""
204160,"33","","yellow card","Vida D."
204160,"40","","yellow card","Medel G."
204160,"40","Papp P.","yellow card",""
204160,"90+5","","yellow card","Gonul G."
186627,"17","","yellow card","Romeu O."
186627,"26","Capoue E.","yellow card",""
186627,"40","Doucoure A.","yellow card",""
186627,"45+2","","yellow card","Bednarek J."
186627,"57","Deulofeu G.","yellow card",""
186627,"75","Kabasele C.","yellow card",""
186627,"81","Masina A.","yellow card",""
204186,"35","","yellow card","Andone F."
204186,"46","Eriksen C.","yellow card",""
204186,"75","","yellow card","Bernardo"
204193,"33","Jony","yellow card",""
204193,"56","Navarro X.","yellow card",""
204193,"76","","yellow card","Coutinho"
